time_start,time_end,Source,Target
335340,335360,1149,1196
335340,335360,1295,1629
335360,335380,1149,1196
335360,335380,1295,1629
335360,335380,1144,1260
335360,335380,1130,1144
335380,335400,1114,1152
335380,335400,1295,1629
335380,335400,1210,1365
335400,335420,1114,1152
335400,335420,1295,1629
335400,335420,1210,1365
335400,335420,1144,1205
335400,335420,1144,1152
335420,335440,1114,1144
335420,335440,1295,1629
335420,335440,1115,1260
335420,335440,1144,1205
335420,335440,1114,1629
335420,335440,1144,1152
335420,335440,1152,1205
335440,335460,1144,1152
335460,335480,1144,1149
335460,335480,1210,1365
335460,335480,1149,1152
335460,335480,1144,1152
335480,335500,1307,1629
335480,335500,1295,1378
335480,335500,1295,1629
335500,335520,1307,1629
335500,335520,1295,1629
335500,335520,1295,1307
335500,335520,1144,1152
335520,335540,1295,1629
335520,335540,1144,1152
335520,335540,1130,1547
335540,335560,1149,1196
335540,335560,1295,1629
335540,335560,1210,1365
335540,335560,1144,1152
335540,335560,1130,1547
335560,335580,1149,1196
335560,335580,1210,1365
335560,335580,1144,1152
335580,335600,1295,1629
335580,335600,1210,1365
335580,335600,1130,1547
335600,335620,1149,1196
335600,335620,1295,1629
335600,335620,1210,1365
335620,335640,1114,1658
335620,335640,1149,1196
335620,335640,1295,1629
335620,335640,1144,1152
335640,335660,1307,1629
335640,335660,1149,1196
335640,335660,1295,1629
335640,335660,1144,1152
335660,335680,1149,1196
335660,335680,1295,1629
335660,335680,1144,1152
335660,335680,1365,1401
335680,335700,1149,1196
335680,335700,1295,1629
335680,335700,1190,1210
335680,335700,1295,1307
335680,335700,1144,1152
335700,335720,1149,1196
335700,335720,1295,1629
335700,335720,1210,1365
335700,335720,1144,1152
335720,335740,1295,1629
335720,335740,1210,1365
335720,335740,1144,1152
335740,335760,1295,1629
335740,335760,1210,1365
335740,335760,1115,1205
335740,335760,1365,1401
335760,335780,1210,1365
335760,335780,1365,1401
335780,335800,1210,1365
335780,335800,1098,1671
335780,335800,1365,1401
335780,335800,1130,1547
335800,335820,1295,1629
335800,335820,1210,1365
335800,335820,1098,1671
335820,335840,1295,1629
335820,335840,1210,1365
335820,335840,1190,1365
335820,335840,1130,1547
335840,335860,1295,1629
335840,335860,1210,1365
335840,335860,1098,1671
335860,335880,1115,1210
335860,335880,1157,1373
335860,335880,1295,1629
335860,335880,1115,1157
335860,335880,1098,1671
335880,335900,1157,1373
335880,335900,1295,1629
335900,335920,1157,1373
335900,335920,1295,1629
335900,335920,1210,1365
335900,335920,1190,1365
335900,335920,1098,1671
335920,335940,1157,1373
335920,335940,1149,1196
335920,335940,1295,1629
335920,335940,1210,1365
335920,335940,1190,1365
335920,335940,1098,1671
335920,335940,1130,1547
335940,335960,1157,1373
335940,335960,1295,1629
335940,335960,1190,1365
335960,335980,1157,1373
335960,335980,1295,1629
335960,335980,1190,1210
335960,335980,1210,1365
335960,335980,1190,1365
335960,335980,1098,1671
335960,335980,1260,1469
335980,336000,1157,1373
335980,336000,1295,1629
335980,336000,1210,1365
335980,336000,1190,1365
335980,336000,1109,1144
335980,336000,1098,1671
335980,336000,1260,1469
336000,336020,1295,1629
336000,336020,1210,1365
336000,336020,1190,1365
336000,336020,1109,1144
336000,336020,1098,1671
336000,336020,1130,1547
336020,336040,1181,1671
336020,336040,1295,1629
336020,336040,1109,1144
336020,336040,1098,1671
336040,336060,1181,1671
336040,336060,1295,1629
336040,336060,1210,1365
336040,336060,1098,1658
336040,336060,1181,1658
336060,336080,1295,1629
336060,336080,1210,1365
336060,336080,1098,1109
336060,336080,1098,1658
336060,336080,1109,1658
336060,336080,1190,1365
336080,336100,1295,1629
336080,336100,1190,1365
336080,336100,1098,1671
336100,336120,1114,1144
336100,336120,1295,1629
336100,336120,1210,1365
336100,336120,1144,1157
336100,336120,1190,1365
336100,336120,1098,1671
336100,336120,1144,1658
336120,336140,1149,1196
336120,336140,1295,1629
336120,336140,1190,1210
336140,336160,1149,1196
336140,336160,1295,1629
336140,336160,1115,1260
336140,336160,1098,1144
336140,336160,1295,1307
336140,336160,1098,1181
336160,336180,1295,1629
336160,336180,1098,1144
336160,336180,1295,1307
336160,336180,1098,1671
336160,336180,1144,1671
336180,336200,1149,1196
336180,336200,1181,1671
336180,336200,1190,1210
336180,336200,1157,1260
336180,336200,1098,1144
336180,336200,1295,1307
336180,336200,1098,1671
336180,336200,1144,1671
336200,336220,1149,1196
336200,336220,1115,1260
336200,336220,1190,1210
336200,336220,1295,1307
336200,336220,1098,1671
336200,336220,1098,1115
336200,336220,1144,1629
336200,336220,1130,1547
336220,336240,1115,1210
336220,336240,1149,1196
336220,336240,1210,1260
336220,336240,1115,1260
336220,336240,1190,1210
336220,336240,1115,1190
336220,336240,1190,1365
336220,336240,1295,1307
336220,336240,1115,1157
336220,336240,1115,1365
336220,336240,1144,1629
336240,336260,1149,1196
336240,336260,1157,1260
336240,336260,1295,1307
336240,336260,1115,1365
336240,336260,1365,1401
336240,336260,1144,1629
336260,336280,1149,1196
336260,336280,1181,1671
336260,336280,1295,1629
336260,336280,1157,1260
336260,336280,1295,1307
336260,336280,1115,1365
336260,336280,1114,1260
336260,336280,1144,1629
336260,336280,1130,1547
336280,336300,1307,1629
336280,336300,1149,1196
336280,336300,1295,1629
336280,336300,1181,1210
336280,336300,1144,1660
336280,336300,1115,1365
336280,336300,1130,1547
336300,336320,1307,1629
336300,336320,1149,1196
336300,336320,1295,1629
336300,336320,1190,1210
336300,336320,1181,1210
336300,336320,1295,1307
336300,336320,1115,1365
336320,336340,1115,1210
336320,336340,1149,1196
336320,336340,1295,1307
336320,336340,1115,1365
336320,336340,1098,1671
336320,336340,1130,1547
336340,336360,1295,1629
336340,336360,1144,1260
336340,336360,1295,1307
336340,336360,1190,1671
336340,336360,1115,1365
336360,336380,1114,1144
336360,336380,1149,1196
336360,336380,1295,1629
336360,336380,1210,1365
336360,336380,1115,1365
336380,336400,1115,1210
336380,336400,1114,1144
336380,336400,1149,1196
336380,336400,1295,1629
336380,336400,1295,1307
336380,336400,1115,1365
336400,336420,1149,1196
336400,336420,1295,1629
336400,336420,1210,1260
336400,336420,1114,1671
336400,336420,1295,1307
336400,336420,1115,1365
336400,336420,1157,1660
336420,336440,1295,1629
336420,336440,1181,1210
336420,336440,1114,1210
336420,336440,1115,1365
336440,336460,1295,1629
336440,336460,1130,1295
336440,336460,1130,1629
336440,336460,1115,1365
336460,336480,1295,1629
336460,336480,1190,1210
336460,336480,1115,1365
336460,336480,1144,1295
336460,336480,1144,1629
336460,336480,1157,1660
336480,336500,1144,1210
336480,336500,1114,1295
336480,336500,1144,1190
336480,336500,1181,1671
336480,336500,1295,1629
336480,336500,1190,1210
336480,336500,1144,1660
336480,336500,1144,1157
336480,336500,1115,1365
336480,336500,1157,1660
336500,336520,1114,1295
336500,336520,1295,1629
336500,336520,1210,1365
336500,336520,1115,1365
336500,336520,1157,1660
336520,336540,1115,1210
336520,336540,1115,1401
336520,336540,1115,1365
336520,336540,1157,1660
336540,336560,1115,1210
336540,336560,1181,1671
336540,336560,1157,1660
336560,336580,1295,1629
336560,336580,1210,1365
336580,336600,1115,1210
336580,336600,1181,1671
336580,336600,1295,1629
336600,336620,1181,1671
336600,336620,1295,1629
336620,336640,1181,1671
336620,336640,1295,1629
336620,336640,1210,1365
336620,336640,1130,1144
336640,336660,1115,1210
336640,336660,1660,1784
336640,336660,1181,1671
336640,336660,1295,1629
336640,336660,1260,1660
336640,336660,1115,1365
336640,336660,1130,1144
336660,336680,1115,1210
336660,336680,1144,1196
336660,336680,1660,1784
336660,336680,1295,1629
336660,336680,1260,1660
336660,336680,1144,1295
336660,336680,1144,1629
336660,336680,1149,1629
336680,336700,1115,1210
336680,336700,1660,1784
336680,336700,1181,1671
336680,336700,1295,1629
336680,336700,1260,1660
336680,336700,1295,1658
336700,336720,1660,1784
336700,336720,1181,1671
336700,336720,1260,1660
336700,336720,1115,1547
336700,336720,1629,1658
336720,336740,1149,1196
336720,336740,1660,1784
336720,336740,1295,1629
336720,336740,1115,1547
336720,336740,1295,1658
336720,336740,1629,1658
336740,336760,1295,1629
336740,336760,1210,1365
336740,336760,1629,1658
336760,336780,1115,1210
336760,336780,1149,1190
336760,336780,1295,1629
336760,336780,1115,1547
336780,336800,1115,1210
336780,336800,1149,1196
336780,336800,1295,1629
336780,336800,1190,1196
336780,336800,1115,1547
336800,336820,1115,1210
336800,336820,1295,1629
336800,336820,1190,1196
336800,336820,1115,1547
336800,336820,1295,1658
336800,336820,1098,1671
336820,336840,1295,1629
336820,336840,1190,1205
336820,336840,1098,1671
336840,336860,1115,1210
336840,336860,1660,1784
336840,336860,1295,1629
336840,336860,1115,1702
336840,336860,1196,1210
336860,336880,1115,1210
336860,336880,1149,1196
336860,336880,1660,1784
336860,336880,1115,1702
336860,336880,1098,1671
336860,336880,1196,1210
336880,336900,1115,1210
336880,336900,1660,1784
336880,336900,1295,1629
336880,336900,1098,1671
336900,336920,1115,1210
336900,336920,1108,1210
336900,336920,1295,1629
336900,336920,1260,1660
336900,336920,1098,1671
336920,336940,1115,1210
336920,336940,1295,1629
336920,336940,1190,1210
336920,336940,1260,1660
336920,336940,1115,1190
336920,336940,1098,1671
336920,336940,1109,1769
336940,336960,1115,1210
336940,336960,1190,1210
336940,336960,1260,1660
336940,336960,1115,1190
336960,336980,1115,1210
336960,336980,1260,1784
336960,336980,1660,1784
336960,336980,1260,1660
336960,336980,1115,1190
336980,337000,1115,1210
336980,337000,1295,1629
336980,337000,1149,1260
337000,337020,1115,1702
337000,337020,1157,1260
337000,337020,1210,1702
337020,337040,1115,1210
337020,337040,1149,1196
337020,337040,1295,1629
337020,337040,1115,1702
337020,337040,1157,1260
337020,337040,1210,1702
337040,337060,1115,1210
337040,337060,1115,1702
337040,337060,1157,1260
337040,337060,1210,1702
337060,337080,1115,1702
337060,337080,1157,1260
337060,337080,1109,1769
337060,337080,1157,1660
337080,337100,1157,1260
337080,337100,1205,1210
337100,337120,1149,1196
337100,337120,1115,1702
337100,337120,1098,1671
337100,337120,1157,1660
337100,337120,1196,1210
337100,337120,1205,1210
337120,337140,1115,1702
337120,337140,1157,1260
337120,337140,1098,1671
337120,337140,1157,1660
337120,337140,1196,1210
337120,337140,1205,1210
337140,337160,1109,1210
337140,337160,1260,1660
337140,337160,1157,1260
337140,337160,1109,1196
337140,337160,1130,1660
337140,337160,1109,1769
337140,337160,1157,1660
337140,337160,1196,1210
337140,337160,1205,1210
337160,337180,1157,1260
337160,337180,1130,1660
337180,337200,1130,1660
337180,337200,1130,1157
337200,337220,1115,1210
337200,337220,1149,1196
337200,337220,1295,1629
337200,337220,1115,1702
337200,337220,1157,1260
337200,337220,1190,1701
337200,337220,1130,1660
337220,337240,1115,1210
337220,337240,1295,1629
337220,337240,1130,1660
337240,337260,1115,1210
337240,337260,1149,1196
337240,337260,1295,1629
337240,337260,1115,1702
337240,337260,1157,1260
337240,337260,1130,1660
337240,337260,1210,1702
337260,337280,1115,1210
337260,337280,1295,1629
337260,337280,1115,1702
337260,337280,1260,1660
337260,337280,1157,1260
337260,337280,1210,1702
337260,337280,1157,1660
337280,337300,1115,1210
337280,337300,1115,1702
337280,337300,1190,1701
337300,337320,1109,1769
337300,337320,1130,1157
337320,337340,1295,1629
337320,337340,1210,1702
337320,337340,1130,1157
337320,337340,1109,1190
337340,337360,1115,1210
337340,337360,1295,1629
337340,337360,1115,1702
337340,337360,1130,1157
337360,337380,1115,1210
337360,337380,1295,1629
337360,337380,1115,1702
337360,337380,1157,1260
337360,337380,1130,1157
337380,337400,1149,1196
337380,337400,1210,1702
337380,337400,1157,1660
337400,337420,1149,1196
337400,337420,1295,1629
337400,337420,1115,1702
337400,337420,1260,1660
337400,337420,1157,1660
337420,337440,1115,1210
337420,337440,1149,1196
337420,337440,1295,1629
337420,337440,1157,1260
337420,337440,1130,1157
337420,337440,1157,1660
337440,337460,1115,1210
337440,337460,1115,1702
337440,337460,1157,1260
337440,337460,1190,1784
337440,337460,1210,1702
337440,337460,1130,1157
337440,337460,1157,1660
337460,337480,1115,1210
337460,337480,1115,1702
337460,337480,1190,1205
337460,337480,1260,1660
337460,337480,1157,1260
337460,337480,1190,1784
337460,337480,1130,1660
337460,337480,1210,1702
337460,337480,1130,1157
337460,337480,1157,1660
337480,337500,1295,1629
337480,337500,1115,1702
337480,337500,1190,1205
337480,337500,1190,1784
337480,337500,1130,1660
337480,337500,1157,1660
337500,337520,1115,1702
337500,337520,1157,1660
337520,337540,1149,1196
337520,337540,1115,1702
337520,337540,1130,1660
337520,337540,1157,1660
337540,337560,1149,1196
337540,337560,1115,1702
337540,337560,1260,1660
337540,337560,1109,1658
337540,337560,1157,1660
337560,337580,1115,1702
337560,337580,1260,1660
337560,337580,1130,1660
337560,337580,1130,1157
337560,337580,1157,1660
337580,337600,1115,1702
337580,337600,1260,1660
337580,337600,1157,1260
337580,337600,1114,1629
337580,337600,1190,1784
337580,337600,1130,1660
337580,337600,1130,1157
337580,337600,1157,1660
337600,337620,1109,1210
337600,337620,1295,1629
337600,337620,1115,1702
337600,337620,1190,1205
337600,337620,1260,1660
337600,337620,1157,1260
337600,337620,1130,1260
337600,337620,1130,1157
337600,337620,1157,1660
337620,337640,1109,1210
337620,337640,1295,1629
337620,337640,1115,1702
337620,337640,1260,1660
337620,337640,1190,1784
337620,337640,1098,1671
337620,337640,1130,1157
337620,337640,1157,1660
337640,337660,1295,1629
337640,337660,1115,1702
337640,337660,1190,1205
337640,337660,1260,1660
337640,337660,1157,1260
337640,337660,1190,1784
337640,337660,1130,1157
337640,337660,1157,1660
337660,337680,1115,1210
337660,337680,1295,1629
337660,337680,1115,1702
337660,337680,1157,1260
337660,337680,1130,1260
337660,337680,1130,1660
337680,337700,1115,1210
337680,337700,1149,1196
337680,337700,1295,1629
337680,337700,1115,1702
337680,337700,1130,1660
337700,337720,1115,1210
337700,337720,1157,1352
337700,337720,1149,1196
337700,337720,1205,1784
337700,337720,1109,1629
337700,337720,1130,1660
337700,337720,1210,1702
337720,337740,1115,1210
337720,337740,1114,1196
337720,337740,1157,1352
337720,337740,1205,1784
337720,337740,1130,1660
337740,337760,1115,1210
337740,337760,1114,1196
337740,337760,1157,1352
337740,337760,1190,1205
337740,337760,1130,1660
337760,337780,1115,1210
337760,337780,1114,1196
337760,337780,1157,1352
337760,337780,1130,1660
337780,337800,1115,1210
337780,337800,1157,1352
337780,337800,1130,1660
337800,337820,1115,1210
337800,337820,1190,1784
337800,337820,1130,1660
337820,337840,1115,1210
337820,337840,1114,1196
337820,337840,1149,1196
337820,337840,1190,1205
337840,337860,1115,1210
337840,337860,1114,1196
337840,337860,1401,1660
337840,337860,1190,1205
337840,337860,1190,1784
337840,337860,1114,1149
337840,337860,1130,1660
337860,337880,1115,1210
337860,337880,1149,1196
337860,337880,1401,1660
337860,337880,1190,1205
337860,337880,1190,1784
337860,337880,1168,1260
337860,337880,1130,1660
337880,337900,1115,1210
337880,337900,1130,1401
337880,337900,1401,1660
337880,337900,1190,1205
337880,337900,1190,1784
337880,337900,1130,1660
337880,337900,1209,1629
337900,337920,1115,1210
337900,337920,1130,1401
337900,337920,1190,1784
337900,337920,1209,1629
337920,337940,1115,1210
337920,337940,1130,1401
337920,337940,1401,1660
337920,337940,1114,1629
337920,337940,1190,1784
337920,337940,1098,1671
337920,337940,1209,1629
337940,337960,1115,1210
337940,337960,1130,1401
337940,337960,1114,1629
337940,337960,1098,1671
337940,337960,1130,1660
337960,337980,1115,1210
337960,337980,1130,1401
337960,337980,1401,1660
337960,337980,1190,1205
337980,338000,1115,1210
337980,338000,1149,1196
337980,338000,1130,1401
337980,338000,1401,1660
337980,338000,1130,1660
338000,338020,1149,1196
338000,338020,1295,1629
338000,338020,1130,1401
338000,338020,1401,1660
338000,338020,1190,1209
338000,338020,1130,1660
338020,338040,1115,1416
338020,338040,1295,1629
338020,338040,1130,1401
338020,338040,1401,1660
338020,338040,1157,1209
338020,338040,1114,1629
338020,338040,1130,1660
338040,338060,1295,1629
338040,338060,1130,1401
338040,338060,1401,1660
338040,338060,1157,1209
338040,338060,1260,1660
338040,338060,1130,1660
338060,338080,1115,1210
338060,338080,1295,1629
338060,338080,1130,1401
338060,338080,1157,1209
338060,338080,1181,1190
338060,338080,1130,1660
338080,338100,1115,1210
338080,338100,1295,1629
338080,338100,1130,1401
338080,338100,1157,1209
338080,338100,1181,1209
338080,338100,1098,1671
338080,338100,1130,1660
338100,338120,1115,1210
338100,338120,1130,1401
338100,338120,1401,1660
338100,338120,1190,1205
338100,338120,1130,1260
338100,338120,1130,1660
338120,338140,1115,1210
338120,338140,1190,1196
338120,338140,1098,1181
338140,338160,1115,1210
338140,338160,1295,1629
338140,338160,1401,1660
338140,338160,1157,1181
338140,338160,1190,1205
338140,338160,1157,1671
338140,338160,1391,1671
338140,338160,1098,1181
338140,338160,1196,1209
338140,338160,1098,1157
338160,338180,1295,1629
338160,338180,1157,1181
338160,338180,1157,1671
338160,338180,1181,1391
338160,338180,1098,1671
338180,338200,1115,1210
338180,338200,1401,1660
338180,338200,1260,1401
338180,338200,1196,1205
338180,338200,1157,1181
338180,338200,1115,1190
338180,338200,1190,1671
338180,338200,1157,1190
338180,338200,1130,1660
338180,338200,1190,1391
338180,338200,1098,1190
338200,338220,1295,1629
338200,338220,1260,1401
338200,338220,1196,1205
338200,338220,1157,1181
338200,338220,1157,1671
338200,338220,1391,1671
338200,338220,1210,1702
338220,338240,1295,1629
338220,338240,1196,1205
338220,338240,1210,1629
338220,338240,1157,1181
338220,338240,1115,1295
338220,338240,1190,1205
338220,338240,1190,1196
338220,338240,1157,1671
338220,338240,1391,1671
338220,338240,1210,1702
338240,338260,1115,1210
338240,338260,1210,1295
338240,338260,1149,1196
338240,338260,1295,1629
338240,338260,1115,1702
338240,338260,1401,1660
338240,338260,1196,1205
338240,338260,1157,1181
338240,338260,1157,1671
338240,338260,1260,1295
338240,338260,1098,1671
338240,338260,1295,1660
338240,338260,1149,1210
338240,338260,1196,1210
338240,338260,1115,1196
338240,338260,1115,1149
338260,338280,1115,1210
338260,338280,1109,1210
338260,338280,1260,1629
338260,338280,1149,1196
338260,338280,1295,1629
338260,338280,1115,1702
338260,338280,1157,1671
338260,338280,1157,1391
338260,338280,1149,1210
338260,338280,1109,1149
338260,338280,1098,1157
338260,338280,1149,1629
338260,338280,1629,1660
338260,338280,1115,1149
338280,338300,1109,1210
338280,338300,1149,1196
338280,338300,1295,1629
338280,338300,1115,1702
338280,338300,1157,1181
338280,338300,1157,1671
338280,338300,1157,1391
338280,338300,1190,1784
338280,338300,1114,1149
338280,338300,1295,1660
338280,338300,1149,1210
338280,338300,1114,1260
338280,338300,1196,1210
338280,338300,1196,1295
338300,338320,1115,1210
338300,338320,1149,1196
338300,338320,1295,1629
338300,338320,1401,1660
338300,338320,1157,1181
338300,338320,1109,1196
338300,338320,1401,1629
338300,338320,1190,1784
338300,338320,1295,1660
338300,338320,1149,1210
338300,338320,1629,1660
338300,338320,1196,1210
338300,338320,1115,1196
338300,338320,1115,1149
338320,338340,1115,1210
338320,338340,1149,1196
338320,338340,1295,1629
338320,338340,1401,1660
338320,338340,1157,1181
338320,338340,1157,1391
338320,338340,1401,1629
338320,338340,1295,1660
338320,338340,1149,1210
338320,338340,1629,1660
338320,338340,1196,1210
338320,338340,1365,1629
338320,338340,1115,1196
338320,338340,1115,1149
338340,338360,1115,1210
338340,338360,1149,1196
338340,338360,1295,1629
338340,338360,1157,1181
338340,338360,1190,1205
338340,338360,1157,1671
338340,338360,1157,1391
338340,338360,1401,1629
338340,338360,1115,1209
338340,338360,1130,1209
338340,338360,1196,1209
338340,338360,1295,1660
338340,338360,1149,1210
338340,338360,1629,1660
338340,338360,1115,1149
338360,338380,1115,1210
338360,338380,1295,1629
338360,338380,1401,1660
338360,338380,1157,1181
338360,338380,1190,1205
338360,338380,1157,1391
338360,338380,1401,1629
338360,338380,1114,1210
338360,338380,1114,1149
338360,338380,1295,1660
338360,338380,1149,1210
338360,338380,1629,1660
338360,338380,1115,1149
338380,338400,1115,1210
338380,338400,1295,1629
338380,338400,1401,1660
338380,338400,1190,1205
338380,338400,1401,1629
338380,338400,1114,1210
338380,338400,1391,1671
338380,338400,1114,1149
338380,338400,1295,1660
338380,338400,1149,1210
338380,338400,1196,1210
338380,338400,1115,1196
338380,338400,1115,1149
338400,338420,1130,1210
338400,338420,1295,1629
338400,338420,1130,1196
338400,338420,1401,1660
338400,338420,1149,1365
338400,338420,1190,1205
338400,338420,1109,1196
338400,338420,1109,1115
338400,338420,1401,1629
338400,338420,1295,1660
338400,338420,1149,1210
338400,338420,1115,1130
338400,338420,1629,1660
338400,338420,1196,1210
338400,338420,1365,1629
338420,338440,1115,1210
338420,338440,1114,1365
338420,338440,1295,1629
338420,338440,1401,1660
338420,338440,1149,1365
338420,338440,1190,1205
338420,338440,1109,1196
338420,338440,1109,1115
338420,338440,1401,1629
338420,338440,1115,1157
338420,338440,1114,1149
338420,338440,1295,1660
338420,338440,1629,1660
338420,338440,1196,1210
338420,338440,1115,1196
338440,338460,1115,1210
338440,338460,1114,1365
338440,338460,1295,1629
338440,338460,1149,1365
338440,338460,1115,1190
338440,338460,1401,1629
338440,338460,1391,1671
338440,338460,1114,1149
338440,338460,1196,1210
338440,338460,1295,1401
338440,338460,1115,1196
338460,338480,1115,1210
338460,338480,1114,1365
338460,338480,1181,1671
338460,338480,1295,1629
338460,338480,1149,1365
338460,338480,1157,1629
338460,338480,1157,1260
338460,338480,1181,1391
338460,338480,1391,1671
338460,338480,1114,1149
338460,338480,1130,1190
338460,338480,1196,1210
338460,338480,1115,1196
338480,338500,1210,1295
338480,338500,1196,1260
338480,338500,1295,1629
338480,338500,1210,1260
338480,338500,1190,1210
338480,338500,1210,1629
338480,338500,1181,1391
338480,338500,1391,1671
338480,338500,1190,1260
338480,338500,1115,1365
338480,338500,1098,1671
338480,338500,1115,1196
338500,338520,1210,1295
338500,338520,1295,1629
338500,338520,1115,1260
338500,338520,1210,1629
338500,338520,1115,1629
338500,338520,1115,1190
338500,338520,1190,1365
338500,338520,1181,1391
338500,338520,1190,1260
338500,338520,1114,1149
338500,338520,1115,1365
338500,338520,1365,1629
338520,338540,1205,1295
338520,338540,1295,1629
338520,338540,1196,1365
338520,338540,1181,1391
338520,338540,1115,1365
338520,338540,1365,1629
338520,338540,1115,1196
338540,338560,1295,1629
338540,338560,1365,1658
338540,338560,1181,1391
338540,338560,1115,1365
338540,338560,1109,1149
338540,338560,1115,1196
338560,338580,1149,1196
338560,338580,1295,1629
338560,338580,1149,1365
338560,338580,1365,1658
338560,338580,1149,1205
338560,338580,1115,1365
338560,338580,1115,1196
338560,338580,1115,1149
338580,338600,1115,1210
338580,338600,1149,1196
338580,338600,1295,1629
338580,338600,1260,1658
338580,338600,1149,1365
338580,338600,1115,1205
338580,338600,1115,1365
338580,338600,1149,1210
338580,338600,1196,1210
338580,338600,1115,1149
338600,338620,1115,1210
338600,338620,1149,1378
338600,338620,1295,1629
338600,338620,1108,1295
338600,338620,1114,1149
338600,338620,1115,1378
338600,338620,1109,1149
338600,338620,1196,1210
338600,338620,1115,1196
338600,338620,1115,1149
338620,338640,1149,1190
338620,338640,1295,1629
338620,338640,1108,1295
338620,338640,1190,1205
338620,338640,1109,1115
338620,338640,1115,1365
338620,338640,1196,1378
338620,338640,1196,1210
338620,338640,1149,1260
338640,338660,1115,1210
338640,338660,1109,1210
338640,338660,1295,1629
338640,338660,1210,1365
338640,338660,1115,1365
338640,338660,1196,1210
338660,338680,1295,1629
338660,338680,1115,1365
338660,338680,1196,1210
338660,338680,1115,1196
338680,338700,1181,1671
338680,338700,1295,1629
338680,338700,1210,1260
338680,338700,1108,1629
338680,338700,1098,1181
338680,338700,1115,1365
338680,338700,1098,1671
338680,338700,1115,1196
338700,338720,1210,1295
338700,338720,1181,1671
338700,338720,1108,1629
338700,338720,1196,1365
338700,338720,1181,1391
338700,338720,1157,1205
338700,338720,1115,1365
338700,338720,1098,1671
338700,338720,1115,1378
338700,338720,1115,1196
338720,338740,1114,1401
338720,338740,1295,1629
338720,338740,1108,1629
338720,338740,1196,1365
338720,338740,1157,1205
338720,338740,1098,1671
338720,338740,1115,1378
338720,338740,1115,1196
338740,338760,1210,1295
338740,338760,1295,1629
338740,338760,1098,1671
338760,338780,1190,1295
338760,338780,1157,1260
338760,338780,1098,1181
338760,338780,1098,1671
338780,338800,1190,1295
338780,338800,1157,1260
338780,338800,1130,1629
338780,338800,1181,1391
338800,338820,1190,1295
338800,338820,1157,1260
338800,338820,1547,1658
338800,338820,1130,1629
338820,338840,1295,1629
338840,338860,1181,1391
338860,338880,1157,1260
338860,338880,1181,1391
338880,338900,1114,1295
338880,338900,1157,1260
338880,338900,1391,1671
338880,338900,1109,1190
338900,338920,1391,1671
338900,338920,1115,1365
338920,338940,1205,1295
338920,338940,1144,1365
338920,338940,1157,1260
338920,338940,1391,1671
338920,338940,1115,1365
338940,338960,1205,1295
338940,338960,1658,1784
338940,338960,1190,1365
338960,338980,1144,1210
338960,338980,1205,1295
338960,338980,1181,1671
338960,338980,1658,1784
338960,338980,1149,1157
338960,338980,1109,1190
338980,339000,1205,1295
338980,339000,1181,1671
338980,339000,1658,1784
338980,339000,1157,1260
338980,339000,1391,1671
339000,339020,1205,1295
339000,339020,1098,1391
339000,339020,1190,1210
339000,339020,1157,1260
339000,339020,1391,1671
339000,339020,1098,1671
339000,339020,1130,1144
339020,339040,1098,1391
339020,339040,1190,1210
339020,339040,1391,1671
339020,339040,1149,1210
339020,339040,1295,1383
339040,339060,1098,1391
339040,339060,1391,1671
339040,339060,1098,1671
339040,339060,1149,1210
339040,339060,1130,1144
339060,339080,1149,1190
339060,339080,1391,1671
339060,339080,1098,1181
339060,339080,1098,1671
339060,339080,1149,1210
339060,339080,1130,1144
339080,339100,1149,1190
339080,339100,1098,1391
339080,339100,1190,1210
339080,339100,1391,1671
339080,339100,1098,1671
339080,339100,1149,1210
339100,339120,1149,1190
339100,339120,1391,1671
339100,339120,1098,1671
339100,339120,1149,1210
339120,339140,1149,1190
339120,339140,1190,1210
339120,339140,1114,1210
339120,339140,1391,1671
339120,339140,1114,1149
339120,339140,1098,1671
339120,339140,1149,1210
339120,339140,1109,1295
339140,339160,1157,1701
339140,339160,1190,1295
339140,339160,1098,1391
339140,339160,1181,1671
339140,339160,1114,1210
339140,339160,1391,1671
339140,339160,1114,1149
339140,339160,1098,1671
339140,339160,1149,1210
339140,339160,1115,1196
339140,339160,1130,1144
339160,339180,1098,1391
339160,339180,1181,1391
339160,339180,1391,1671
339160,339180,1114,1149
339160,339180,1098,1671
339160,339180,1149,1210
339160,339180,1130,1144
339180,339200,1098,1391
339180,339200,1149,1416
339180,339200,1149,1295
339180,339200,1114,1210
339180,339200,1391,1671
339180,339200,1098,1181
339180,339200,1114,1149
339180,339200,1098,1671
339180,339200,1149,1210
339180,339200,1130,1144
339200,339220,1098,1391
339200,339220,1391,1671
339200,339220,1115,1365
339200,339220,1098,1671
339200,339220,1149,1210
339200,339220,1130,1144
339220,339240,1157,1701
339220,339240,1098,1391
339220,339240,1190,1196
339220,339240,1391,1671
339220,339240,1098,1671
339220,339240,1149,1210
339220,339240,1295,1383
339220,339240,1130,1144
339240,339260,1114,1295
339240,339260,1157,1701
339240,339260,1190,1295
339240,339260,1098,1391
339240,339260,1149,1196
339240,339260,1115,1295
339240,339260,1149,1295
339240,339260,1114,1115
339240,339260,1391,1671
339240,339260,1114,1149
339240,339260,1098,1671
339240,339260,1149,1210
339240,339260,1115,1149
339260,339280,1115,1210
339260,339280,1157,1701
339260,339280,1149,1196
339260,339280,1190,1210
339260,339280,1181,1391
